dist_code,year,State Name,dist_name,RICE YIELD (Kg per ha),PEARL MILLET YIELD (Kg per ha),CHICKPEA YIELD (Kg per ha),GROUNDNUT YIELD (Kg per ha),SUGARCANE YIELD (Kg per ha),NPK_Intensity_KgHa,Irrigation_Intensity_Ratio,WDI,Kharif_Avg_MaxTemp,Kharif_Total_Rain,Rabi_Avg_MaxTemp,District_Soil_Health_Score,WHEAT.YIELD.Kg.per.ha.,KHARIF.SORGHUM.YIELD.Kg.per.ha.,RABI.SORGHUM.YIELD.Kg.per.ha.,SORGHUM.YIELD.Kg.per.ha.,PEARL.MILLET.YIELD.Kg.per.ha.,MAIZE.YIELD.Kg.per.ha.,FINGER.MILLET.YIELD.Kg.per.ha.,BARLEY.YIELD.Kg.per.ha.,PIGEONPEA.YIELD.Kg.per.ha.,MINOR.PULSES.YIELD.Kg.per.ha.,SESAMUM.YIELD.Kg.per.ha.,RAPESEED.AND.MUSTARD.YIELD.Kg.per.ha.,SAFFLOWER.YIELD.Kg.per.ha.,CASTOR.YIELD.Kg.per.ha.,LINSEED.YIELD.Kg.per.ha.,SUNFLOWER.YIELD.Kg.per.ha.,SOYABEAN.YIELD.Kg.per.ha.,OILSEEDS.YIELD.Kg.per.ha.,COTTON.YIELD.Kg.per.ha.
1,1990,Chhattisgarh,durg,1210.0,0.0,572.0,848.0,0.0,25.758575197889183,0.226780994586391,0.5249604141108672,31.112000274658204,1490.4600067138672,29.335000038146973,22.53316365205799,685.08,800.0,0.0,800.0,0.0,950.0,0.0,1000.0,1031.58,349.87,157.89,574.55,0.0,0.0,181.68,0.0,778.33,233.33,0.0
1,1991,Chhattisgarh,durg,1293.0,0.0,690.0,1040.0,1190.0,34.01766768129026,0.27023996617957113,0.5185654002438753,31.796000289916993,1138.2700119018555,28.800000190734863,22.53316365205799,620.69,782.61,0.0,782.61,0.0,921.05,0.0,0.0,1041.1,499.44,142.86,576.35,500.0,0.0,261.43,250.0,657.68,300.93,0.0
1,1992,Chhattisgarh,durg,1291.0,0.0,626.0,1438.0,1667.0,42.23931623931624,0.2814727121086045,0.5239447651481174,32.13999977111816,1027.6399841308594,28.37999963760376,22.53316365205799,365.42,909.09,0.0,909.09,0.0,1363.64,0.0,0.0,1035.09,388.52,166.67,601.27,250.0,0.0,226.16,222.22,705.88,310.57,0.0
1,1993,Chhattisgarh,durg,1387.0,0.0,684.0,1042.0,2500.0,32.244129591366445,0.2800577645680144,0.515182743306529,32.22400016784668,1214.4300003051758,28.677500247955322,22.53316365205799,704.14,1000.0,1416.67,1384.62,1000.0,1105.26,0.0,0.0,1086.71,428.48,166.67,504.79,250.0,0.0,208.43,304.35,887.81,389.69,0.0
1,1994,Chhattisgarh,durg,1399.0,0.0,725.0,1000.0,1000.0,35.14438304041465,0.2845620868681591,0.5257176465990836,31.28199996948242,1593.4900207519531,28.69499969482422,22.53316365205799,805.48,666.67,0.0,666.67,0.0,895.83,0.0,0.0,1019.23,402.91,137.93,620.69,250.0,0.0,248.92,320.0,792.9,341.88,0.0
1,1995,Chhattisgarh,durg,1507.0,0.0,497.0,1125.0,1000.0,35.18049718115482,0.2873499973270473,0.5187958153823214,32.52799987792969,1192.210018157959,28.63249969482422,22.53316365205799,714.29,1000.0,0.0,1000.0,0.0,1333.33,0.0,1000.0,854.3,253.92,186.05,481.48,666.67,0.0,172.1,333.33,864.75,328.14,0.0
1,1996,Chhattisgarh,durg,1486.0,0.0,760.0,1000.0,2000.0,35.76990049751244,0.2866791113099056,0.506467669284833,32.14200019836426,901.2099990844727,29.34250020980835,22.53316365205799,803.87,666.67,0.0,666.67,1000.0,1281.25,0.0,0.0,976.19,443.26,155.56,500.0,500.0,0.0,273.94,333.33,688.89,422.6,0.0
1,1997,Chhattisgarh,durg,1265.0,0.0,364.0,1091.0,1613.0,48.123741399818584,0.29381301076375316,0.5454385094606824,32.27999992370606,888.9400253295898,28.820000171661377,22.53316365205799,514.04,82.64,0.0,80.65,0.0,914.29,0.0,0.0,595.04,40.02,133.33,384.62,333.33,0.0,130.92,250.0,793.83,417.56,0.0
1,1998,Chhattisgarh,durg,859.0,0.0,675.0,1000.0,2000.0,48.51063991837148,0.26614216460894496,0.5637271774794349,32.85999984741211,1050.209976196289,28.992499828338623,22.53316365205799,621.62,1000.0,0.0,1000.0,0.0,1012.65,0.0,0.0,946.67,357.18,175.37,473.57,250.0,0.0,201.06,0.0,465.2,313.25,0.0
1,1999,Chhattisgarh,durg,1314.0,176.5,729.0,1000.0,18293.0,51.313846012411226,0.30534495129684014,0.5777900994613855,31.78200035095215,1191.9999923706055,29.160000324249268,22.53316365205799,0.0,0.0,0.0,0.0,0.0,1307.44,280.0,0.0,1017.27,429.46,219.59,825.82,323.14,0.0,253.15,710.18,703.61,332.25,0.0
1,2000,Chhattisgarh,durg,515.0,353.0,570.0,945.0,143.0,58.07478807959318,0.2817347784247384,0.6864043113366811,31.960000228881835,1016.8199996948242,29.295000076293945,22.53316365205799,588.19,558.46,0.0,558.46,631.0,792.52,304.35,0.0,345.8,281.31,155.67,251.37,738.01,369.0,206.51,684.21,549.69,280.03,0.0
1,2001,Chhattisgarh,durg,1385.0,500.0,804.0,1397.0,169.0,52.011502697201216,0.3312768348202794,0.5899235944074229,31.474000549316408,1169.0800094604492,29.729999542236328,22.53316365205799,702.43,902.45,0.0,902.45,0.0,672.21,272.73,1000.0,383.23,300.83,226.78,323.74,684.5,315.5,268.77,708.33,728.76,333.41,0.0
1,2002,Chhattisgarh,durg,539.0,0.0,681.0,1360.0,160.0,47.2488814619727,0.2964692232060599,0.6240091924821661,32.113999938964845,951.560001373291,29.535000324249268,22.53316365205799,754.44,947.81,0.0,947.81,0.0,1284.3,217.39,1000.0,404.43,269.85,255.53,302.88,311.46,0.0,280.51,696.21,536.3,359.97,500.0
1,2003,Chhattisgarh,durg,1618.0,0.0,1094.0,1466.0,189.0,43.72549685591081,0.2820978797629076,0.5792122112403043,32.1879997253418,1259.729995727539,29.19500017166138,22.53316365205799,778.78,872.07,0.0,872.07,0.0,983.49,333.33,666.67,583.78,318.35,274.07,373.79,264.99,0.0,306.16,665.96,859.5,359.67,714.29
1,2004,Chhattisgarh,durg,1409.0,0.0,513.0,1583.0,180.0,62.25052983652534,0.3238291552290861,0.5626077279311119,31.659999465942384,1101.8000144958496,28.457499980926514,22.53316365205799,636.48,678.48,0.0,678.48,0.0,1186.04,360.0,1000.0,498.67,280.83,299.01,341.04,225.9,500.0,221.27,692.22,938.76,475.24,512.2
1,2005,Chhattisgarh,durg,1409.0,0.0,513.0,1583.0,180.0,64.10411586181533,0.33699237540988675,0.5562374422292646,32.619999694824216,1191.2799835205078,28.612499713897705,22.53316365205799,636.48,604.58,0.0,604.58,0.0,1186.04,360.0,1000.0,498.67,299.83,299.01,341.04,225.9,500.0,221.27,692.22,938.76,517.97,0.0
1,2006,Chhattisgarh,durg,1645.0,0.0,818.0,1533.0,68.0,83.77438502906836,0.35831258348266476,0.5621377748116482,32.16600036621094,1285.9500050544739,29.954999923706055,22.53316365205799,723.16,717.19,0.0,717.19,0.0,953.14,333.33,0.0,431.39,544.25,290.09,294.49,264.68,250.0,253.83,628.38,889.29,566.49,263.16
1,2007,Chhattisgarh,durg,1571.0,0.0,1018.0,1606.0,125.0,80.88721762048053,0.37826388773506964,0.5730660592276977,32.0,1109.1300106048584,29.239999771118164,22.53316365205799,921.03,177.1,0.0,920.85,0.0,1157.23,263.16,1166.67,493.05,1789.63,297.9,375.35,227.27,356.05,309.82,797.55,1149.7,859.2,250.0
1,2008,Chhattisgarh,durg,906.0,0.0,965.0,1598.0,95.0,91.23817319231185,0.3915647916944089,0.6038393563832763,31.961999893188477,1210.1099853515625,29.269999980926514,22.53316365205799,855.47,334.29,0.0,1244.99,0.0,984.92,300.0,1000.0,550.84,795.01,253.22,340.02,260.87,0.0,254.22,690.96,941.19,772.2,1000.0
1,2009,Chhattisgarh,durg,788.0,0.0,969.0,1853.0,255.0,115.16003735492193,0.3719604617249622,0.6022646276009255,32.9439998626709,1068.3199920654297,30.414999961853027,22.53316365205799,898.09,369.59,0.0,1180.57,0.0,1045.97,235.29,166.67,518.7,433.68,404.09,428.18,218.75,0.0,269.77,654.12,898.97,767.05,0.0
1,2010,Chhattisgarh,durg,1775.0,1470.0,951.0,2000.0,312.0,119.012007990215,0.4037316806808016,0.5816290108274059,32.54799957275391,1485.020004272461,29.44499969482422,22.53316365205799,994.69,1393.94,0.0,1393.94,1443.11,1457.32,0.0,777.78,402.03,506.28,260.12,355.94,250.0,0.0,250.58,725.0,1148.66,986.66,0.0
1,2011,Chhattisgarh,durg,1922.0,0.0,1083.0,0.0,1170.0,440.9499871990029,0.5675042818839098,0.6742625018187464,32.0620002746582,1150.230001449585,28.925000190734863,22.53316365205799,1115.68,774.6,0.0,774.6,0.0,1285.56,250.0,1133.33,440.09,451.66,347.76,418.76,203.94,0.0,390.64,833.33,802.03,735.8,250.0
1,2012,Chhattisgarh,durg,2282.0,0.0,1257.0,0.0,291.0,161.88489587939688,0.579868709651194,0.6620528339978073,32.18199996948242,1463.1499767303467,28.992499828338623,22.53316365205799,1087.1,705.81,0.0,705.81,0.0,1538.56,277.78,578.95,543.12,377.05,272.66,434.56,252.03,400.0,418.13,736.84,1194.76,1051.69,153.85
1,2013,Chhattisgarh,durg,1942.0,0.0,834.0,0.0,300.0,151.83632778769666,0.5875749639683585,0.6781501821289965,31.304000091552734,1545.8200149536133,29.015000343322754,22.53316365205799,1043.06,0.0,0.0,636.36,909.09,1742.2,235.29,545.45,499.89,397.0,258.89,469.08,217.39,0.0,351.35,458.33,1003.99,917.64,200.0
1,2014,Chhattisgarh,durg,1855.0,0.0,1100.0,0.0,504.0,191.9397160858915,0.6002940465724773,0.6864629255158134,32.70399971008301,1165.610008239746,29.86750030517578,22.53316365205799,1151.49,0.0,0.0,809.24,750.0,1451.66,230.77,785.71,628.58,679.02,425.14,473.43,217.39,0.0,383.47,500.0,465.22,462.3,400.0
1,2015,Chhattisgarh,durg,1342.0,0.0,735.0,0.0,350.0,209.54037394166883,0.5842820881345463,0.6826902760182944,32.36599998474121,1286.3499898910522,29.727499961853027,22.53316365205799,1120.74,0.0,0.0,1039.58,0.0,1467.17,166.67,750.0,445.48,387.89,374.48,493.81,333.33,0.0,326.49,800.0,500.02,326.61,200.0
2,1990,Chhattisgarh,bastar,970.0,0.0,474.0,0.0,3667.0,3.537361826405324,0.02401429721115076,0.6470456918467864,28.722000122070312,1636.97998046875,28.927499771118164,84.37824163849562,1200.0,982.14,920.0,962.96,0.0,1476.36,0.0,0.0,1500.0,370.99,178.57,639.22,0.0,0.0,212.12,0.0,800.0,343.25,0.0
2,1991,Chhattisgarh,bastar,1072.0,0.0,588.0,0.0,3030.0,5.147141028498029,0.027604341209943928,0.6517511243580738,29.25400047302246,1360.4599914550781,28.432499885559082,84.37824163849562,1363.64,1037.04,782.61,961.04,0.0,1483.64,0.0,0.0,1346.15,376.47,160.0,689.38,0.0,0.0,266.67,250.0,1000.0,369.27,0.0
2,1992,Chhattisgarh,bastar,913.0,0.0,471.0,0.0,3514.0,6.286943894790897,0.028728345080522036,0.6621787346679922,29.523999786376955,1267.9499893188477,28.037500381469727,84.37824163849562,1250.0,1000.0,1363.64,1106.67,0.0,1683.64,0.0,0.0,1259.26,353.04,208.33,531.28,0.0,0.0,214.29,181.82,925.53,288.18,0.0
2,1993,Chhattisgarh,bastar,997.0,0.0,550.0,1000.0,3750.0,5.4086460587911365,0.028170719720727388,0.6660873435810167,29.726000213623045,1198.740005493164,28.21250009536743,84.37824163849562,1444.44,1090.91,0.0,1709.09,0.0,1613.97,0.0,0.0,1392.86,382.59,250.0,509.01,0.0,0.0,250.0,285.71,1057.97,298.58,0.0
2,1994,Chhattisgarh,bastar,990.0,0.0,632.0,1000.0,3000.0,6.489597529603387,0.02802677025104232,0.6727748166970419,28.898000717163086,1471.869972229004,28.267500400543213,84.37824163849562,1500.0,867.92,761.9,837.84,0.0,1262.75,0.0,0.0,1346.15,404.18,208.33,572.58,0.0,0.0,255.32,200.0,1000.0,313.4,0.0
2,1995,Chhattisgarh,bastar,952.0,0.0,550.0,1000.0,3667.0,6.477670607224793,0.02721590063734741,0.6815530763050517,29.84800033569336,1395.9399871826172,28.360000133514404,84.37824163849562,1562.5,1080.0,1150.0,1100.0,0.0,1684.21,0.0,0.0,1125.0,393.33,230.77,572.65,0.0,0.0,250.0,0.0,1333.33,322.89,0.0
2,1996,Chhattisgarh,bastar,1041.0,0.0,600.0,1000.0,3250.0,6.496688741721854,0.02772627024197947,0.7113686264811235,29.59000015258789,1083.5699844360352,28.875000476837158,84.37824163849562,1650.0,1049.18,948.28,1000.0,0.0,1586.07,0.0,0.0,1208.33,383.04,241.38,640.35,0.0,0.0,274.51,0.0,1000.0,361.51,0.0
2,1997,Chhattisgarh,bastar,731.0,0.0,643.0,1000.0,3436.0,12.013229120703901,0.027594347966246983,0.6938563947046055,29.89800033569336,928.8800048828125,28.84000015258789,84.37824163849562,1571.43,1147.19,0.0,824.26,0.0,1391.84,0.0,0.0,1083.33,343.3,193.55,533.98,0.0,0.0,250.0,0.0,500.0,296.15,0.0
2,1998,Chhattisgarh,bastar,655.0,0.0,520.0,1000.0,4000.0,8.114832535885167,0.01569377927851856,0.705399896702535,30.277999496459962,1246.5,28.865000247955322,84.37824163849562,1583.33,1144.44,1333.33,1175.93,0.0,1531.0,0.0,0.0,1176.47,286.62,206.35,549.38,0.0,0.0,308.82,0.0,1000.0,319.31,0.0
2,1999,Chhattisgarh,bastar,1131.0,0.0,618.0,966.5,3641.0,9.136930762075963,0.014092600867342564,0.709090433557398,29.329999923706055,1282.0599975585938,28.610000133514404,84.37824163849562,0.0,0.0,0.0,0.0,0.0,1864.0,299.11,0.0,1163.09,375.97,241.18,1044.64,0.0,0.0,308.14,250.0,1000.0,397.8,0.0
2,2000,Chhattisgarh,bastar,826.0,0.0,592.0,933.0,299.0,15.516908212560386,0.01432712231116759,0.7143409146861095,29.386000442504884,1243.750020980835,28.884999752044678,84.37824163849562,1617.65,590.05,0.0,590.05,0.0,1552.0,229.38,0.0,525.0,326.87,193.73,335.89,0.0,0.0,245.54,200.0,800.0,295.32,166.67
2,2001,Chhattisgarh,bastar,1483.0,0.0,740.0,1357.0,334.0,11.541743239221299,0.015221999173491029,0.7171680890897225,29.061999893188478,1336.390007019043,28.895000457763672,84.37824163849562,1552.0,986.79,0.0,986.79,0.0,944.93,306.28,0.0,454.55,363.57,287.54,368.65,0.0,0.0,361.79,300.0,1000.0,358.32,222.22
2,2002,Chhattisgarh,bastar,497.0,0.0,664.0,1231.0,299.0,9.076397787261842,0.01663492853307343,0.7261117990309228,29.65999984741211,1023.2200164794922,28.567500114440918,84.37824163849562,1799.04,631.02,0.0,631.02,0.0,1424.78,197.37,0.0,378.18,223.07,274.51,245.56,0.0,0.0,237.7,166.67,727.27,260.6,142.86
2,2003,Chhattisgarh,bastar,1688.0,0.0,900.0,1222.0,334.0,9.666407441166509,0.017984013896965568,0.7233569775871611,29.69200019836426,1509.8100051879883,28.539999961853027,84.37824163849562,1582.64,1096.95,0.0,1096.95,0.0,1559.7,299.22,0.0,687.72,343.47,335.44,451.53,0.0,0.0,438.14,142.86,1142.86,209.36,0.0
2,2004,Chhattisgarh,bastar,1255.0,0.0,599.0,1440.0,329.0,13.133473615378987,0.019282062120210188,0.7255500578799632,29.163999938964842,1338.5899963378906,27.65500020980835,84.37824163849562,1479.26,698.59,0.0,698.59,0.0,1647.57,272.6,0.0,538.73,327.91,336.45,412.81,0.0,333.33,377.36,142.86,1166.67,302.52,0.0
2,2005,Chhattisgarh,bastar,1255.0,0.0,599.0,1440.0,329.0,20.247807666943647,0.019713211872548937,0.7271056411319795,29.82200050354004,1439.2999877929688,28.12750005722046,84.37824163849562,1479.26,543.86,0.0,543.86,0.0,1647.57,272.6,0.0,538.73,377.74,336.45,412.81,0.0,333.33,377.36,142.86,1166.67,289.31,0.0
2,2006,Chhattisgarh,bastar,1342.0,0.0,728.0,1214.0,151.0,29.119219525138828,0.023599451403305532,0.798870464771121,29.5379997253418,1349.6700057983398,28.799999713897705,84.37824163849562,1666.67,1391.03,0.0,597.35,0.0,1322.31,255.56,0.0,485.92,390.94,287.75,259.62,0.0,0.0,335.03,285.71,833.33,242.47,0.0
2,2007,Chhattisgarh,bastar,1441.0,0.0,905.0,1611.0,161.0,19.915435696907476,0.023867883587568563,0.7378515523461358,29.40200004577637,1203.3299942016602,28.595000743865967,84.37824163849562,1970.24,0.0,0.0,850.0,0.0,1818.43,286.71,0.0,733.33,403.64,388.28,402.27,0.0,0.0,341.97,250.0,1200.0,423.88,0.0
2,2008,Chhattisgarh,bastar,1166.0,0.0,741.0,1588.0,186.0,22.857578955509577,0.02525160075356734,0.73653553153532,29.13400001525879,1338.3300170898438,28.785000324249268,84.37824163849562,1520.47,0.0,0.0,817.31,0.0,1612.39,283.43,0.0,600.0,305.75,316.41,331.35,0.0,0.0,262.2,200.0,1666.67,344.73,0.0
2,2009,Chhattisgarh,bastar,1159.0,0.0,1056.0,1643.0,334.0,39.40533059778047,0.02793057271752308,0.7367376069546768,30.043999862670898,1153.720012664795,29.662500381469727,84.37824163849562,1798.78,0.0,0.0,1180.49,0.0,1764.74,266.57,0.0,548.12,336.39,460.67,452.83,0.0,0.0,288.59,333.33,1500.0,452.9,0.0
2,2010,Chhattisgarh,bastar,1767.0,0.0,1047.0,0.0,115.0,42.182999799224,0.029386530183871357,0.7412821048147058,29.681999969482423,1873.2899780273438,28.84250020980835,84.37824163849562,2000.0,1629.63,0.0,1629.63,0.0,2025.21,0.0,0.0,404.35,390.73,413.93,440.68,0.0,0.0,350.0,666.67,0.0,303.34,0.0
2,2011,Chhattisgarh,bastar,1061.0,0.0,900.0,0.0,606.0,67.63710653621551,0.03228232415530181,0.7383036687360056,29.41199951171875,1074.279969215393,28.332499504089355,84.37824163849562,1872.18,903.67,0.0,903.67,0.0,2063.0,250.74,0.0,418.92,333.48,451.96,576.54,0.0,0.0,460.18,142.86,1000.0,332.3,0.0
2,2012,Chhattisgarh,bastar,1778.0,0.0,1294.0,0.0,350.0,58.08791860295488,0.03186801252142385,0.7417777259189755,29.3939998626709,1695.25004196167,28.922500133514404,84.37824163849562,1976.0,860.99,0.0,860.99,0.0,2053.36,292.47,0.0,657.28,374.04,310.22,586.0,0.0,0.0,518.52,200.0,1333.33,323.46,0.0
2,2013,Chhattisgarh,bastar,1665.0,0.0,900.0,0.0,278.0,49.25043075797935,0.034296807861205585,0.7453623485620335,29.005999755859374,1382.3100128173828,28.679999828338623,84.37824163849562,1804.12,0.0,0.0,726.03,0.0,2347.33,251.16,0.0,628.44,358.0,277.23,597.94,0.0,0.0,509.8,0.0,1000.0,328.73,0.0
2,2014,Chhattisgarh,bastar,1824.0,0.0,1370.0,0.0,527.0,46.65400402565406,0.03563847593663793,0.7428778697328433,30.05600051879883,1428.2600021362305,29.432499885559082,84.37824163849562,2296.3,0.0,0.0,950.0,0.0,2016.94,262.91,0.0,635.94,361.46,404.93,573.17,0.0,0.0,500.0,200.0,1000.0,332.86,0.0
2,2015,Chhattisgarh,bastar,824.0,0.0,864.0,0.0,300.0,56.802699436976816,0.03989467988291493,0.7461506969802735,29.826000213623047,1535.1700286865234,29.142499923706055,84.37824163849562,2083.33,0.0,0.0,910.18,0.0,2151.35,190.91,0.0,608.04,308.41,384.38,640.2,0.0,0.0,402.3,250.0,555.56,290.81,0.0
3,1990,Chhattisgarh,raipur,1363.0,0.0,515.0,837.0,3200.0,44.924070750452316,0.3277339473959472,0.7190549104123796,31.128000259399414,1565.5400085449219,29.057499885559082,14.576163396447932,1111.76,833.33,0.0,833.33,0.0,857.14,0.0,0.0,814.81,315.42,164.71,691.36,500.0,0.0,150.23,0.0,818.18,320.0,0.0
3,1991,Chhattisgarh,raipur,1427.0,1000.0,669.0,872.0,3137.0,42.090698584332614,0.3482022230370205,0.7296609084997983,31.84799995422363,1265.3899993896484,28.44000005722046,14.576163396447932,907.28,800.0,0.0,800.0,1000.0,900.0,0.0,0.0,720.0,376.37,139.24,466.67,0.0,0.0,195.77,342.86,950.0,363.87,0.0
3,1992,Chhattisgarh,raipur,1610.0,1000.0,617.0,1198.0,3103.0,49.63820756256117,0.3625862010557467,0.7311569007224086,32.28400001525879,1079.4400100708008,28.057499885559082,14.576163396447932,988.02,800.0,0.0,800.0,1000.0,1400.0,0.0,0.0,808.51,460.3,186.67,535.56,200.0,0.0,218.6,352.94,1157.89,468.38,0.0
3,1993,Chhattisgarh,raipur,1598.0,0.0,695.0,969.0,2963.0,56.74414642620967,0.3639010708440987,0.7249317213153594,32.281999588012695,1236.1299896240234,28.472500324249268,14.576163396447932,1153.44,1000.0,0.0,1000.0,0.0,1444.44,0.0,0.0,891.3,422.75,232.88,430.38,250.0,0.0,255.92,333.33,1172.41,443.4,0.0
3,1994,Chhattisgarh,raipur,1449.0,0.0,770.0,815.0,3000.0,62.507951170679,0.36254465128531715,0.7336660017701195,31.444000244140625,1601.4500198364258,28.427500247955322,14.576163396447932,1217.39,750.0,0.0,750.0,0.0,857.14,0.0,0.0,842.11,411.91,174.6,473.68,333.33,0.0,265.12,333.33,1000.0,390.31,0.0
3,1995,Chhattisgarh,raipur,1447.0,0.0,598.0,949.0,3000.0,62.26428859976218,0.3746528240742347,0.7379525579615548,32.655999755859376,1199.389980316162,28.352499961853027,14.576163396447932,1226.42,750.0,0.0,750.0,0.0,1142.86,0.0,0.0,707.32,417.68,196.43,611.11,333.33,0.0,203.12,500.0,1000.0,393.16,0.0
3,1996,Chhattisgarh,raipur,1684.0,0.0,640.0,864.0,4000.0,64.53787878787878,0.36085017040522416,0.7244107949638406,32.454000091552736,948.6000175476074,29.422500133514404,14.576163396447932,1176.06,666.67,0.0,666.67,0.0,1000.0,0.0,0.0,710.53,419.46,181.82,588.24,333.33,0.0,207.65,1000.0,1000.0,385.92,0.0
3,1997,Chhattisgarh,raipur,1106.0,0.0,568.0,826.0,2970.0,71.18847892937175,0.3809693663194348,0.7625528732441732,32.6479995727539,970.2899894714355,28.567500114440918,14.576163396447932,977.78,833.33,0.0,833.33,0.0,875.0,0.0,0.0,523.81,140.76,173.08,466.67,333.33,0.0,155.28,500.0,1090.91,378.38,0.0
3,1998,Chhattisgarh,raipur,691.0,0.0,571.0,843.0,2667.0,78.26240849815164,0.4250695342287758,0.789955009020179,33.12800064086914,1099.0399780273438,28.579999923706055,14.576163396447932,1005.62,800.0,0.0,800.0,0.0,833.33,0.0,0.0,620.69,270.98,184.21,540.54,0.0,0.0,189.78,500.0,684.21,409.08,0.0
3,1999,Chhattisgarh,raipur,1421.0,0.0,716.0,778.0,3167.0,75.47166838520464,0.44584736706900674,0.78581549681426,32.02200012207031,1230.7299880981445,29.422500133514404,14.576163396447932,0.0,0.0,0.0,0.0,0.0,1250.0,267.86,0.0,749.35,400.71,239.38,917.81,285.71,0.0,261.15,448.28,904.76,495.85,0.0
3,2000,Chhattisgarh,raipur,406.0,0.0,614.0,749.0,291.0,76.13862212943633,0.36756576506230426,0.8570856072210817,32.1020004272461,1049.3199758529663,29.127500534057617,14.576163396447932,1307.03,638.89,0.0,638.89,0.0,964.29,234.78,0.0,289.97,299.3,172.56,319.15,666.67,333.33,242.42,400.0,621.62,553.03,0.0
3,2001,Chhattisgarh,raipur,1192.0,0.0,803.0,1098.0,292.0,70.27800672456945,0.44067412602639056,0.7838194338231632,31.611999893188475,1256.9999694824219,29.574999809265137,14.576163396447932,1257.53,888.89,0.0,888.89,0.0,604.65,290.6,0.0,270.94,350.51,248.93,364.81,2000.0,0.0,270.27,421.88,1126.58,608.11,0.0
3,2002,Chhattisgarh,raipur,748.0,0.0,665.0,940.0,266.0,66.58459902560527,0.3969597887909801,0.8202395626962333,32.2560001373291,1003.8000164031982,29.34499979019165,14.576163396447932,1281.27,1000.0,0.0,1000.0,0.0,1194.17,247.79,0.0,288.25,304.3,273.71,319.44,222.22,0.0,308.41,338.98,684.21,553.59,0.0
3,2003,Chhattisgarh,raipur,1366.0,0.0,989.0,974.0,277.0,63.111059290933404,0.376675968348332,0.7726625283739825,32.264000701904294,1333.1000137329102,29.107500076293945,14.576163396447932,1232.83,892.86,0.0,892.86,0.0,956.94,299.15,0.0,379.08,303.96,276.51,397.4,241.38,500.0,312.68,307.69,1075.0,551.87,500.0
3,2004,Chhattisgarh,raipur,1201.0,500.0,544.0,1109.0,252.0,85.91305041915197,0.42532542468973294,0.7790665969658132,31.75199966430664,1156.6799926757812,28.204999923706055,14.576163396447932,1037.01,653.85,0.0,653.85,0.0,1145.16,293.58,0.0,371.36,286.83,312.09,363.34,232.56,500.0,227.59,376.62,1287.5,527.87,666.67
3,2005,Chhattisgarh,raipur,1201.0,500.0,544.0,1109.0,252.0,134.465197107254,0.43693821492882595,0.7727791129941044,32.75400009155273,1213.1799697875977,28.457499980926514,14.576163396447932,1037.01,653.85,0.0,653.85,0.0,1145.16,293.58,0.0,371.36,370.11,312.09,363.34,232.56,500.0,227.59,376.62,1287.5,529.9,0.0
3,2006,Chhattisgarh,raipur,1552.0,500.0,750.0,1097.0,181.0,156.42394206156203,0.45369505098321683,0.7582437118869333,32.27400016784668,1345.1100392341614,29.780000686645508,14.576163396447932,928.95,760.87,0.0,760.87,0.0,900.38,271.74,0.0,297.48,460.59,305.97,336.8,240.0,0.0,248.82,369.43,1202.53,485.4,400.0
3,2007,Chhattisgarh,raipur,1492.0,818.0,822.0,1066.0,180.0,182.13078253006515,0.46098030292937975,0.7870526854964475,32.11600036621094,1163.6800174713135,29.062499523162842,14.576163396447932,1145.36,80.57,0.0,1023.7,1000.0,1142.29,280.9,0.0,479.45,625.47,304.6,398.27,266.67,0.0,314.0,350.0,1458.33,650.35,0.0
3,2008,Chhattisgarh,raipur,1307.0,0.0,651.0,1061.0,225.0,150.55431379077268,0.45869924687482366,0.7920376020086847,32.04599952697754,1289.6300048828125,29.09250020980835,14.576163396447932,1020.33,1047.62,0.0,1318.18,0.0,1077.52,321.43,0.0,523.53,357.33,341.32,376.89,307.69,0.0,290.23,372.88,1339.62,595.93,0.0
3,2009,Chhattisgarh,raipur,1444.0,0.0,747.0,1518.0,0.0,189.99507837308906,0.46409790287491554,0.8028075570952996,32.99600028991699,1119.139991760254,30.212499618530273,14.576163396447932,1421.47,1478.26,0.0,1652.17,0.0,1589.55,76.92,0.0,443.11,494.41,432.43,494.19,235.29,0.0,350.81,138.46,1152.17,673.81,0.0
3,2010,Chhattisgarh,raipur,1396.0,0.0,965.0,1513.0,400.0,208.7750556792873,0.48700816629547145,0.7174461857535349,32.67199974060058,1502.5700454711914,29.25250005722046,14.576163396447932,1345.13,1045.45,0.0,1045.45,0.0,1384.62,0.0,0.0,287.18,497.04,398.23,414.63,500.0,0.0,243.9,388.89,1600.0,765.46,0.0
3,2011,Chhattisgarh,raipur,1301.0,0.0,1028.0,2000.0,350.0,828.0366944493913,0.6774025453641105,0.8035723268078908,32.136000061035155,1224.3200035095215,28.725000381469727,14.576163396447932,1697.34,833.33,0.0,833.33,1000.0,1698.11,301.89,0.0,323.68,481.3,350.0,487.39,263.16,0.0,393.35,718.31,916.67,731.15,0.0
3,2012,Chhattisgarh,raipur,2042.0,0.0,1337.0,1000.0,333.0,379.20938642642693,0.7228371158263039,0.8299977292741433,32.49600028991699,1539.2300119400024,28.827499866485596,14.576163396447932,1818.65,625.0,0.0,625.0,1000.0,1669.93,333.33,0.0,407.01,438.39,286.62,515.49,230.77,0.0,449.78,714.29,1918.37,737.25,0.0
